ip,eventtimestamp,devicetype,event_type,product_type,userid,globalseq,prevglobalseq
66.249.1.57,1661891659181,computer,product_catalog,N/A,17735716,3060700,3060699
66.249.1.57,1661891659181,computer,home_page,N/A,17735716,3060701,3060700
66.249.1.57,1661891659181,computer,product_catalog,N/A,17735716,3060702,3060701
66.249.1.57,1661891659181,computer,product_detail,cell phones,17735716,3060703,3060702
66.249.1.57,1661891659181,computer,product_catalog,N/A,17735716,3060704,3060703
66.249.1.57,1661891659181,computer,home_page,N/A,17735716,3060705,3060704
66.249.1.57,1661891659181,computer,product_catalog,N/A,17735716,3060706,3060705
66.249.1.57,1661891659181,computer,home_page,N/A,17735716,3060707,3060706
66.249.1.57,1661891659181,computer,product_catalog,N/A,17735716,3060708,3060707
66.249.1.57,1661891659182,computer,product_detail,cameras,17735716,3060709,3060708
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060710,3060709
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060711,3060710
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060712,3060711
66.249.1.57,1661891659182,computer,product_detail,cell phones,17735716,3060713,3060712
66.249.1.57,1661891659182,computer,add_to_cart,cell phones,17735716,3060714,3060713
66.249.1.57,1661891659182,computer,order,cell phones,17735716,3060715,3060714
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060716,3060715
66.249.1.57,1661891659182,computer,product_detail,AirPods,17735716,3060717,3060716
66.249.1.57,1661891659182,computer,add_to_cart,AirPods,17735716,3060718,3060717
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060719,3060718
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060720,3060719
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060721,3060720
66.249.1.57,1661891659182,computer,product_detail,cell phones,17735716,3060722,3060721
66.249.1.57,1661891659182,computer,add_to_cart,cell phones,17735716,3060723,3060722
66.249.1.57,1661891659182,computer,remove_from_cart,cell phones,17735716,3060724,3060723
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060725,3060724
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060726,3060725
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060727,3060726
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060728,3060727
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060729,3060728
66.249.1.57,1661891659182,computer,product_detail,video games,17735716,3060730,3060729
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060731,3060730
66.249.1.57,1661891659182,computer,product_detail,soundbars,17735716,3060732,3060731
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060733,3060732
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060734,3060733
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060735,3060734
66.249.1.57,1661891659182,computer,product_detail,cd players,17735716,3060736,3060735
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060737,3060736
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060738,3060737
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060739,3060738
66.249.1.57,1661891659182,computer,home_page,N/A,17735716,3060740,3060739
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060741,3060740
66.249.1.57,1661891659182,computer,product_detail,AirPods,17735716,3060742,3060741
66.249.1.57,1661891659182,computer,product_catalog,N/A,17735716,3060743,3060742
66.249.1.57,1661891659182,computer,product_detail,cell phones,17735716,3060744,3060743
66.249.1.57,1661891659182,computer,add_to_cart,cell phones,17735716,3060745,3060744
66.249.1.57,1661891659182,computer,order,cell phones,17735716,3060746,3060745
66.249.1.57,1661891659182,computer,order_checkout,cell phones,17735716,3060747,3060746
66.249.1.57,1661891659182,computer,,,17735716,3060748,3060747
66.249.1.37,1661891659287,mobile,home_page,N/A,17736551,3060749,3060167
66.249.1.37,1661891659287,mobile,product_catalog,N/A,17736551,3060750,3060749
66.249.1.37,1661891659288,mobile,product_detail,video games,17736551,3060751,3060750
66.249.1.37,1661891659288,mobile,add_to_cart,video games,17736551,3060752,3060751
66.249.1.37,1661891659288,mobile,order,video games,17736551,3060753,3060752
66.249.1.37,1661891659288,mobile,order_checkout,video games,17736551,3060754,3060753
66.249.1.37,1661891659288,mobile,,,17736551,3060755,3060754
66.249.1.187,1661891659352,mobile,home_page,N/A,17737589,3060756,3060605
66.249.1.187,1661891659352,mobile,product_catalog,N/A,17737589,3060757,3060756
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060758,3060757
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060759,3060758
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060760,3060759
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060761,3060760
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060762,3060761
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060763,3060762
66.249.1.187,1661891659353,mobile,product_detail,cd players,17737589,3060764,3060763
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060765,3060764
66.249.1.187,1661891659353,mobile,product_detail,laptops,17737589,3060766,3060765
66.249.1.187,1661891659353,mobile,add_to_cart,laptops,17737589,3060767,3060766
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060768,3060767
66.249.1.187,1661891659353,mobile,product_detail,cameras,17737589,3060769,3060768
66.249.1.187,1661891659353,mobile,add_to_cart,cameras,17737589,3060770,3060769
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060771,3060770
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060772,3060771
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060773,3060772
66.249.1.187,1661891659353,mobile,product_detail,ear phones,17737589,3060774,3060773
66.249.1.187,1661891659353,mobile,add_to_cart,ear phones,17737589,3060775,3060774
66.249.1.187,1661891659353,mobile,order,ear phones,17737589,3060776,3060775
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060777,3060776
66.249.1.187,1661891659353,mobile,product_detail,laptops,17737589,3060778,3060777
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060779,3060778
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060780,3060779
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060781,3060780
66.249.1.187,1661891659353,mobile,home_page,N/A,17737589,3060782,3060781
66.249.1.187,1661891659353,mobile,product_catalog,N/A,17737589,3060783,3060782
66.249.1.187,1661891659353,mobile,product_detail,ear phones,17737589,3060784,3060783
66.249.1.187,1661891659353,mobile,add_to_cart,ear phones,17737589,3060785,3060784
66.249.1.187,1661891659353,mobile,order,ear phones,17737589,3060786,3060785
66.249.1.187,1661891659353,mobile,order_checkout,ear phones,17737589,3060787,3060786
66.249.1.187,1661891659353,mobile,,,17737589,3060788,3060787
66.249.1.122,1661891659367,computer,home_page,N/A,17738220,3060789,3060748
66.249.1.122,1661891659367,computer,product_catalog,N/A,17738220,3060790,3060789
66.249.1.122,1661891659367,computer,product_detail,video games,17738220,3060791,3060790
66.249.1.122,1661891659367,computer,add_to_cart,video games,17738220,3060792,3060791
66.249.1.55,1661891659369,computer,home_page,N/A,17739045,3060836,3060438
66.249.1.55,1661891659369,computer,product_catalog,N/A,17739045,3060837,3060836
66.249.1.55,1661891659369,computer,product_detail,video games,17739045,3060838,3060837
66.249.1.55,1661891659370,computer,add_to_cart,video games,17739045,3060839,3060838
66.249.1.55,1661891659370,computer,product_catalog,N/A,17739045,3060840,3060839
66.249.1.55,1661891659370,computer,product_detail,cd players,17739045,3060841,3060840
66.249.1.55,1661891659370,computer,add_to_cart,cd players,17739045,3060842,3060841
66.249.1.55,1661891659370,computer,remove_from_cart,cd players,17739045,3060843,3060842
66.249.1.55,1661891659370,computer,,,17739045,3060844,3060843
66.249.1.122,1661891659367,computer,product_catalog,N/A,17738220,3060793,3060792
66.249.1.122,1661891659367,computer,home_page,N/A,17738220,3060794,3060793
66.249.1.122,1661891659367,computer,product_catalog,N/A,17738220,3060795,3060794
66.249.1.122,1661891659368,computer,product_detail,video games,17738220,3060796,3060795
66.249.1.122,1661891659368,computer,add_to_cart,video games,17738220,3060797,3060796
66.249.1.122,1661891659368,computer,remove_from_cart,video games,17738220,3060798,3060797
66.249.1.122,1661891659368,computer,product_detail,laptops,17738220,3060799,3060798
66.249.1.122,1661891659368,computer,add_to_cart,laptops,17738220,3060800,3060799
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060801,3060800
66.249.1.122,1661891659368,computer,product_detail,ear phones,17738220,3060802,3060801
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060803,3060802
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060804,3060803
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060805,3060804
66.249.1.122,1661891659368,computer,product_detail,cameras,17738220,3060806,3060805
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060807,3060806
66.249.1.122,1661891659368,computer,product_detail,cd players,17738220,3060808,3060807
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060809,3060808
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060810,3060809
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060811,3060810
66.249.1.122,1661891659368,computer,product_detail,cd players,17738220,3060812,3060811
66.249.1.122,1661891659368,computer,add_to_cart,cd players,17738220,3060813,3060812
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060814,3060813
66.249.1.122,1661891659368,computer,product_detail,ear phones,17738220,3060815,3060814
66.249.1.122,1661891659368,computer,add_to_cart,ear phones,17738220,3060816,3060815
66.249.1.122,1661891659368,computer,remove_from_cart,ear phones,17738220,3060817,3060816
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060818,3060817
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060819,3060818
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060820,3060819
66.249.1.122,1661891659368,computer,product_detail,video games,17738220,3060821,3060820
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060822,3060821
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060823,3060822
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060824,3060823
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060825,3060824
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060826,3060825
66.249.1.122,1661891659368,computer,home_page,N/A,17738220,3060827,3060826
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060828,3060827
66.249.1.122,1661891659368,computer,product_detail,cell phones,17738220,3060829,3060828
66.249.1.122,1661891659368,computer,product_catalog,N/A,17738220,3060830,3060829
66.249.1.122,1661891659368,computer,product_detail,AirPods,17738220,3060831,3060830
66.249.1.122,1661891659368,computer,add_to_cart,AirPods,17738220,3060832,3060831
66.249.1.122,1661891659368,computer,order,AirPods,17738220,3060833,3060832
66.249.1.122,1661891659368,computer,order_checkout,AirPods,17738220,3060834,3060833
66.249.1.122,1661891659368,computer,,,17738220,3060835,3060834
66.249.1.160,1661891659408,mobile,home_page,N/A,17740455,3060845,3060459
66.249.1.160,1661891659408,mobile,product_catalog,N/A,17740455,3060846,3060845
66.249.1.160,1661891659408,mobile,product_detail,ear phones,17740455,3060847,3060846
66.249.1.160,1661891659408,mobile,add_to_cart,ear phones,17740455,3060848,3060847
66.249.1.160,1661891659408,mobile,order,ear phones,17740455,3060849,3060848
66.249.1.160,1661891659408,mobile,remove_from_cart,ear phones,17740455,3060850,3060849
66.249.1.160,1661891659408,mobile,,,17740455,3060851,3060850
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060852,3060844
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060853,3060852
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060854,3060853
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060855,3060854
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060856,3060855
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060857,3060856
66.249.1.25,1661891659424,computer,product_detail,cell phones,17741893,3060858,3060857
66.249.1.25,1661891659424,computer,add_to_cart,cell phones,17741893,3060859,3060858
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060860,3060859
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060861,3060860
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060862,3060861
66.249.1.25,1661891659424,computer,product_detail,ear phones,17741893,3060863,3060862
66.249.1.25,1661891659424,computer,add_to_cart,ear phones,17741893,3060864,3060863
66.249.1.25,1661891659424,computer,remove_from_cart,ear phones,17741893,3060865,3060864
66.249.1.25,1661891659424,computer,product_detail,cell phones,17741893,3060866,3060865
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060867,3060866
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060868,3060867
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060869,3060868
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060870,3060869
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060871,3060870
66.249.1.25,1661891659424,computer,product_detail,ear phones,17741893,3060872,3060871
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060873,3060872
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060874,3060873
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060875,3060874
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060876,3060875
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060877,3060876
66.249.1.25,1661891659424,computer,home_page,N/A,17741893,3060878,3060877
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060879,3060878
66.249.1.25,1661891659424,computer,product_detail,AirPods,17741893,3060880,3060879
66.249.1.25,1661891659424,computer,product_catalog,N/A,17741893,3060881,3060880
66.249.1.25,1661891659424,computer,product_detail,video games,17741893,3060882,3060881
66.249.1.25,1661891659424,computer,add_to_cart,video games,17741893,3060883,3060882
66.249.1.25,1661891659424,computer,remove_from_cart,video games,17741893,3060884,3060883
66.249.1.25,1661891659424,computer,,,17741893,3060885,3060884
66.249.1.7,1661891659456,mobile,home_page,N/A,17742710,3060886,3060539
66.249.1.7,1661891659456,mobile,product_catalog,N/A,17742710,3060887,3060886
66.249.1.7,1661891659456,mobile,home_page,N/A,17742710,3060888,3060887
66.249.1.7,1661891659456,mobile,product_catalog,N/A,17742710,3060889,3060888
66.249.1.7,1661891659456,mobile,product_detail,laptops,17742710,3060890,3060889
66.249.1.7,1661891659456,mobile,add_to_cart,laptops,17742710,3060891,3060890
66.249.1.7,1661891659456,mobile,order,laptops,17742710,3060892,3060891
66.249.1.7,1661891659456,mobile,order_checkout,laptops,17742710,3060893,3060892
66.249.1.7,1661891659456,mobile,,,17742710,3060894,3060893
66.249.1.179,1661891659523,computer,home_page,N/A,17743308,3060895,3060851
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060896,3060895
66.249.1.179,1661891659523,computer,product_detail,laptops,17743308,3060897,3060896
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060898,3060897
66.249.1.179,1661891659523,computer,product_detail,soundbars,17743308,3060899,3060898
66.249.1.179,1661891659523,computer,add_to_cart,soundbars,17743308,3060900,3060899
66.249.1.179,1661891659523,computer,order,soundbars,17743308,3060901,3060900
66.249.1.179,1661891659523,computer,remove_from_cart,soundbars,17743308,3060902,3060901
66.249.1.179,1661891659523,computer,product_detail,cd players,17743308,3060903,3060902
66.249.1.179,1661891659523,computer,add_to_cart,cd players,17743308,3060904,3060903
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060905,3060904
66.249.1.179,1661891659523,computer,home_page,N/A,17743308,3060906,3060905
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060907,3060906
66.249.1.179,1661891659523,computer,home_page,N/A,17743308,3060908,3060907
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060909,3060908
66.249.1.179,1661891659523,computer,product_detail,video games,17743308,3060910,3060909
66.249.1.179,1661891659523,computer,product_catalog,N/A,17743308,3060911,3060910
66.249.1.179,1661891659523,computer,product_detail,laptops,17743308,3060912,3060911
66.249.1.179,1661891659523,computer,add_to_cart,laptops,17743308,3060913,3060912
